x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
2.80834,4.73338,5.79726,5.61802,3.57054,9.080739999999999,0.028288103889454908,2025000000,ball,0.5,,0.2,,
6.25318,5.79726,5.61802,3.57054,0.07258,7.68798,0.026028511948139835,2025000000,shell,0.5,,0.2,0.02082280955851187,0.026028511948139835
7.99186,5.61802,3.57054,0.07258,6.59566,4.89146,0.020761678947445395,2025000000,gaussian,0.5,0.010380839473722698,0.2,,
8.19222,3.57054,0.07258,6.59566,4.45482,2.8014200000000002,0.015712031103453167,2025000000,shell,0.5,,0.2,0.012569624882762535,0.015712031103453167
6.71394,0.07258,6.59566,4.45482,4.72414,5.80234,0.022612303429879826,2025000000,shell,0.5,,0.2,0.01808984274390386,0.022612303429879826
1.22438,6.59566,4.45482,4.72414,2.33978,5.89118,0.02278475504727525,2025000000,gaussian,0.5,0.011392377523637625,0.2,,
3.25426,4.45482,4.72414,2.33978,2.05006,1.81786,0.012656785923852193,2025000000,ball,0.5,,0.2,,
6.35702,4.72414,2.33978,2.05006,4.20362,4.69422,0.02033878181657218,2025000000,shell,0.5,,0.2,0.016271025453257745,0.02033878181657218
7.32354,2.33978,2.05006,4.20362,0.90174,4.66794,0.020281769855613887,2025000000,ball,0.5,,0.2,,
4.00358,2.05006,4.20362,0.90174,1.05498,6.78238,0.02444748999275155,2025000000,ball,0.5,,0.2,,
2.93266,4.20362,0.90174,1.05498,3.20046,10.920259999999999,0.031021279523730037,2025000000,shell,0.5,,0.2,0.02481702361898403,0.031021279523730037
0.95382,0.90174,1.05498,3.20046,0.94442,4.53902,0.019999736137202573,2025000000,gaussian,0.5,0.009999868068601286,0.2,,
5.99714,1.05498,3.20046,0.94442,2.26334,6.6375399999999996,0.024185039074502958,2025000000,gaussian,0.5,0.012092519537251479,0.2,,
3.31078,3.20046,0.94442,2.26334,2.53818,8.28158,0.027014679439072115,2025000000,shell,0.5,,0.2,0.021611743551257695,0.027014679439072115
6.46706,0.94442,2.26334,2.53818,4.68686,10.03866,0.029742747925833157,2025000000,shell,0.5,,0.2,0.023794198340666525,0.029742747925833157
4.86262,2.26334,2.53818,4.68686,7.95722,2.01582,0.013328126087423692,2025000000,shell,0.5,,0.2,0.010662500869938954,0.013328126087423692
6.49474,2.53818,4.68686,7.95722,3.36894,9.07114,0.0282731470902866,2025000000,shell,0.5,,0.2,0.02261851767222928,0.0282731470902866
2.66598,4.68686,7.95722,3.36894,1.90938,1.10878,0.009884755000643728,2025000000,shell,0.5,,0.2,0.007907804000514983,0.009884755000643728
2.89746,7.95722,3.36894,1.90938,8.74926,2.61306,0.015174622947126272,2025000000,ball,0.5,,0.2,,
0.16342,3.36894,1.90938,8.74926,3.72202,8.00462,0.026559113663859484,2025000000,gaussian,0.5,0.013279556831929742,0.2,,
0.97634,1.90938,8.74926,3.72202,9.17854,1.72874,0.012342639891209975,2025000000,shell,0.5,,0.2,0.00987411191296798,0.012342639891209975
2.38918,8.74926,3.72202,9.17854,5.08858,10.78398,0.030827105918808877,2025000000,shell,0.5,,0.2,0.024661684735047103,0.030827105918808877
4.86386,3.72202,9.17854,5.08858,9.22766,1.6834600000000002,0.012179925127834295,2025000000,ball,0.5,,0.2,,
6.13622,9.17854,5.08858,9.22766,9.91882,2.58542,0.015094153761791367,2025000000,ball,0.5,,0.2,,
6.00194,5.08858,9.22766,9.91882,1.05214,2.77034,0.01562463044215877,2025000000,ball,0.5,,0.2,,
1.60038,9.22766,9.91882,1.05214,0.79578,9.62718,0.029126799328113028,2025000000,shell,0.5,,0.2,0.023301439462490425,0.029126799328113028
2.60626,9.91882,1.05214,0.79578,5.56206,3.88986,0.018514423909803464,2025000000,shell,0.5,,0.2,0.014811539127842771,0.018514423909803464
7.26102,1.05214,0.79578,5.56206,9.42762,3.03822,0.016362619332765338,2025000000,shell,0.5,,0.2,0.013090095466212271,0.016362619332765338
8.53154,0.79578,5.56206,9.42762,2.74974,4.75594,0.02047205318963396,2025000000,ball,0.5,,0.2,,
0.21958,5.56206,9.42762,2.74974,2.55098,8.75838,0.027781462830802166,2025000000,ball,0.5,,0.2,,
7.96466,9.42762,2.74974,2.55098,6.79246,3.47226,0.01749239744565513,2025000000,gaussian,0.5,0.008746198722827565,0.2,,
1.21782,2.74974,2.55098,6.79246,4.32842,1.84302,0.012744072744348274,2025000000,shell,0.5,,0.2,0.01019525819547862,0.012744072744348274
1.92514,2.55098,6.79246,4.32842,6.43134,10.64554,0.030628594334925287,2025000000,ball,0.5,,0.2,,
0.96678,6.79246,4.32842,6.43134,0.67418,10.097579999999999,0.02982990491787015,2025000000,ball,0.5,,0.2,,
8.37906,4.32842,6.43134,0.67418,5.55886,6.27066,0.02350714274580772,2025000000,ball,0.5,,0.2,,
6.88662,6.43134,0.67418,5.55886,3.90122,4.679819999999999,0.020307562209056718,2025000000,gaussian,0.5,0.010153781104528359,0.2,,
1.94274,0.67418,5.55886,3.90122,8.65694,9.79914,0.029385778382627927,2025000000,gaussian,0.5,0.014692889191313964,0.2,,
1.36198,5.55886,3.90122,8.65694,4.28538,8.36478,0.027150040347725696,2025000000,ball,0.5,,0.2,,
0.88946,3.90122,8.65694,4.28538,2.10126,3.72506,0.01811798325465307,2025000000,ball,0.5,,0.2,,
2.34742,8.65694,4.28538,2.10126,2.62602,8.42862,0.02725344797340982,2025000000,ball,0.5,,0.2,,
2.74434,4.28538,2.10126,2.62602,6.38654,3.97674,0.01872004190486748,2025000000,gaussian,0.5,0.00936002095243374,0.2,,
5.72518,2.10126,2.62602,6.38654,3.30458,3.07998,0.016474686760618546,2025000000,gaussian,0.5,0.008237343380309273,0.2,,
6.13586,2.62602,6.38654,3.30458,8.25966,6.87546,0.024614674529299847,2025000000,shell,0.5,,0.2,0.01969173962343988,0.024614674529299847
2.88022,6.38654,3.30458,8.25966,8.18282,9.169419999999999,0.028425895205465623,2025000000,ball,0.5,,0.2,,
2.88994,3.30458,8.25966,8.18282,2.98014,3.3383399999999996,0.017151752486488633,2025000000,ball,0.5,,0.2,,
7.17638,8.25966,8.18282,2.98014,0.45178,10.56318,0.03050988410470246,2025000000,gaussian,0.5,0.01525494205235123,0.2,,
2.35826,8.18282,2.98014,0.45178,1.47406,10.36186,0.030217746799807405,2025000000,shell,0.5,,0.2,0.024174197439845925,0.030217746799807405
8.96502,2.98014,0.45178,1.47406,9.45162,10.18222,0.029954664234259465,2025000000,gaussian,0.5,0.014977332117129732,0.2,,
1.33954,0.45178,1.47406,9.45162,4.19774,2.44394,0.014675350667674437,2025000000,ball,0.5,,0.2,,
9.63558,1.47406,9.45162,4.19774,3.24698,5.93438,0.02286814271615845,2025000000,ball,0.5,,0.2,,
9.39666,9.45162,4.19774,3.24698,8.78446,6.424259999999999,0.02379330503350846,2025000000,ball,0.5,,0.2,,
4.28182,4.19774,3.24698,8.78446,4.51242,9.94702,0.029606680246740246,2025000000,gaussian,0.5,0.014803340123370123,0.2,,
3.45314,3.24698,8.78446,4.51242,4.19934,6.25354,0.023475031505212903,2025000000,shell,0.5,,0.2,0.018780025204170325,0.023475031505212903
9.82278,8.78446,4.51242,4.19934,6.01018,5.11358,0.021227837043931948,2025000000,gaussian,0.5,0.010613918521965974,0.2,,
2.69106,4.51242,4.19934,6.01018,0.83086,8.902660000000001,0.028009355229497587,2025000000,ball,0.5,,0.2,,
3.71062,4.19934,6.01018,0.83086,8.64522,10.14382,0.02989812717045624,2025000000,shell,0.5,,0.2,0.02391850173636499,0.02989812717045624
6.99074,6.01018,0.83086,8.64522,1.54494,6.12714,0.023236575258870983,2025000000,shell,0.5,,0.2,0.018589260207096787,0.023236575258870983
9.25798,0.83086,8.64522,1.54494,1.86138,6.82078,0.02451659984647416,2025000000,ball,0.5,,0.2,,
7.28146,8.64522,1.54494,1.86138,5.85326,7.23706,0.025253658561630827,2025000000,ball,0.5,,0.2,,
1.33142,1.54494,1.86138,5.85326,2.33002,3.6526199999999998,0.017940951167989404,2025000000,shell,0.5,,0.2,0.014352760934391523,0.017940951167989404
8.11234,1.86138,5.85326,2.33002,5.19454,5.82474,0.022655908913689248,2025000000,shell,0.5,,0.2,0.0181247271309514,0.022655908913689248
6.26118,5.85326,2.33002,5.19454,4.72058,4.57598,0.020080997244993445,2025000000,shell,0.5,,0.2,0.01606479779599476,0.020080997244993445
1.80786,2.33002,5.19454,4.72058,3.69166,10.467459999999999,0.03037133434087161,2025000000,shell,0.5,,0.2,0.02429706747269729,0.03037133434087161
8.42422,5.19454,4.72058,3.69166,9.24682,2.55342,0.015000452000275161,2025000000,gaussian,0.5,0.0075002260001375805,0.2,,
7.37794,4.72058,3.69166,9.24682,0.50814,7.506340000000001,0.025719192777304625,2025000000,ball,0.5,,0.2,,
7.95238,3.69166,9.24682,0.50814,1.30778,8.69918,0.027687412835275267,2025000000,gaussian,0.5,0.013843706417637634,0.2,,
2.51026,9.24682,0.50814,1.30778,9.78606,1.23386,0.01042740304354195,2025000000,gaussian,0.5,0.005213701521770975,0.2,,
1.46902,0.50814,1.30778,9.78606,4.27562,6.12622,0.023234830688666074,2025000000,gaussian,0.5,0.011617415344333037,0.2,,
5.74754,1.30778,9.78606,4.27562,5.24574,7.73194,0.026102821609915085,2025000000,shell,0.5,,0.2,0.02088225728793207,0.026102821609915085
2.25158,9.78606,4.27562,5.24574,3.14298,8.310379999999999,0.02706161175929222,2025000000,gaussian,0.5,0.01353080587964611,0.2,,
7.22866,4.27562,5.24574,3.14298,9.17646,9.77626,0.029351451924715978,2025000000,ball,0.5,,0.2,,
0.14582,5.24574,3.14298,9.17646,1.49642,8.85102,0.02792800276407717,2025000000,shell,0.5,,0.2,0.022342402211261738,0.02792800276407717
0.58114,3.14298,9.17646,1.49642,5.56734,3.4615400000000003,0.017465374201835138,2025000000,shell,0.5,,0.2,0.013972299361468111,0.017465374201835138
9.87878,9.17646,1.49642,5.56734,8.54618,3.32958,0.01712923410203803,2025000000,shell,0.5,,0.2,0.013703387281630425,0.01712923410203803
9.40306,1.49642,5.56734,8.54618,0.50286,7.93466,0.026442796255652164,2025000000,ball,0.5,,0.2,,
5.33462,5.56734,8.54618,0.50286,2.18922,8.407820000000001,0.027219799411779818,2025000000,ball,0.5,,0.2,,
1.63874,8.54618,0.50286,2.18922,2.03294,8.05514,0.026642793837671527,2025000000,shell,0.5,,0.2,0.021314235070137223,0.026642793837671527
6.35398,0.50286,2.18922,2.03294,4.63738,6.47678,0.023890365299272676,2025000000,gaussian,0.5,0.011945182649636338,0.2,,
