x1,x2,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
1.21782,2.74974,1.84302,0.012716496783959513,324000000,ball,0.5,,0.2,,
1.92514,2.55098,10.64554,0.03056231937549225,324000000,gaussian,0.5,0.015281159687746125,0.2,,
0.96678,6.79246,10.097579999999999,0.029765358183641837,324000000,shell,0.5,,0.2,0.02381228654691347,0.029765358183641837
8.37906,4.32842,6.27066,0.023456277370961297,324000000,gaussian,0.5,0.011728138685480649,0.2,,
6.88662,6.43134,4.679819999999999,0.020263620170879196,324000000,ball,0.5,,0.2,,
1.94274,0.67418,9.79914,0.029322192661098548,324000000,ball,0.5,,0.2,,
1.36198,5.55886,8.36478,0.027091292375064115,324000000,gaussian,0.5,0.013545646187532057,0.2,,
0.88946,3.90122,3.72506,0.018078779085108753,324000000,gaussian,0.5,0.009039389542554377,0.2,,
2.34742,8.65694,8.42862,0.02719447624460317,324000000,shell,0.5,,0.2,0.021755580995682536,0.02719447624460317
2.74434,4.28538,3.97674,0.01867953498495261,324000000,gaussian,0.5,0.009339767492476305,0.2,,
5.72518,2.10126,3.07998,0.016439038399326072,324000000,gaussian,0.5,0.008219519199663036,0.2,,
6.13586,2.62602,6.87546,0.024561412647998732,324000000,gaussian,0.5,0.012280706323999366,0.2,,
2.88022,6.38654,9.169419999999999,0.02836438650444627,324000000,gaussian,0.5,0.014182193252223136,0.2,,
2.88994,3.30458,3.3383399999999996,0.017114639072539,324000000,gaussian,0.5,0.0085573195362695,0.2,,
7.17638,8.25966,10.56318,0.03044386601359339,324000000,shell,0.5,,0.2,0.024355092810874713,0.03044386601359339
2.35826,8.18282,10.36186,0.030152360843095985,324000000,shell,0.5,,0.2,0.024121888674476788,0.030152360843095985
8.96502,2.98014,10.18222,0.029889847542535156,324000000,shell,0.5,,0.2,0.023911878034028125,0.029889847542535156
1.33954,0.45178,2.44394,0.01464359575722931,324000000,ball,0.5,,0.2,,
9.63558,1.47406,5.93438,0.02281866002641274,324000000,ball,0.5,,0.2,,
9.39666,9.45162,6.424259999999999,0.023741820453164024,324000000,ball,0.5,,0.2,,
4.28182,4.19774,9.94702,0.029542616531936915,324000000,shell,0.5,,0.2,0.023634093225549532,0.029542616531936915
3.45314,3.24698,6.25354,0.023424235613514956,324000000,ball,0.5,,0.2,,
9.82278,8.78446,5.11358,0.021181903690819053,324000000,gaussian,0.5,0.010590951845409527,0.2,,
2.69106,4.51242,8.902660000000001,0.02794874784865335,324000000,ball,0.5,,0.2,,
3.71062,4.19934,10.14382,0.029833432815120242,324000000,ball,0.5,,0.2,,
6.99074,6.01018,6.12714,0.02318629534508178,324000000,shell,0.5,,0.2,0.018549036276065425,0.02318629534508178
9.25798,0.83086,6.82078,0.024463550181755847,324000000,ball,0.5,,0.2,,
7.28146,8.64522,7.23706,0.02519901402984442,324000000,ball,0.5,,0.2,,
1.33142,1.54494,3.6526199999999998,0.017902130065138702,324000000,shell,0.5,,0.2,0.014321704052110962,0.017902130065138702
8.11234,1.86138,5.82474,0.022606885461037323,324000000,ball,0.5,,0.2,,
6.26118,5.85326,4.57598,0.020037545454054763,324000000,ball,0.5,,0.2,,
1.80786,2.33002,10.467459999999999,0.030305616047392066,324000000,ball,0.5,,0.2,,
8.42422,5.19454,2.55342,0.014967993627000688,324000000,shell,0.5,,0.2,0.01197439490160055,0.014967993627000688
7.37794,4.72058,7.506340000000001,0.025663540910316307,324000000,shell,0.5,,0.2,0.020530832728253047,0.025663540910316307
7.95238,3.69166,8.69918,0.027627502081866283,324000000,ball,0.5,,0.2,,
2.51026,9.24682,1.23386,0.01040483995409208,324000000,shell,0.5,,0.2,0.008323871963273664,0.01040483995409208
1.46902,0.50814,6.12622,0.023184554549823853,324000000,shell,0.5,,0.2,0.01854764363985908,0.023184554549823853
5.74754,1.30778,7.73194,0.026046339636750803,324000000,gaussian,0.5,0.013023169818375402,0.2,,
2.25158,9.78606,8.310379999999999,0.027003055130740233,324000000,ball,0.5,,0.2,,
7.22866,4.27562,9.77626,0.029287940479680676,324000000,ball,0.5,,0.2,,
0.14582,5.24574,8.85102,0.02786757141584111,324000000,gaussian,0.5,0.013933785707920554,0.2,,
0.58114,3.14298,3.4615400000000003,0.01742758216495444,324000000,ball,0.5,,0.2,,
9.87878,9.17646,3.32958,0.017092169413961994,324000000,ball,0.5,,0.2,,
9.40306,1.49642,7.93466,0.026385578636391686,324000000,gaussian,0.5,0.013192789318195843,0.2,,
5.33462,5.56734,8.407820000000001,0.027160900492617407,324000000,ball,0.5,,0.2,,
1.63874,8.54618,8.05514,0.02658514345837348,324000000,ball,0.5,,0.2,,
6.35398,0.50286,6.47678,0.023838670697367805,324000000,ball,0.5,,0.2,,
