x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
1.33299,7.34343,3.97861,6.68447,0.95469,1.05439,0.04010353578621141,400000000,gaussian,0.5,0.020051767893105706,0.2,,
1.44873,3.97861,6.68447,0.95469,9.37463,1.80653,0.05249338929090919,400000000,ball,0.5,,0.2,,
0.08171,6.68447,0.95469,9.37463,1.86101,4.50231,0.08287045484621823,400000000,ball,0.5,,0.2,,
5.48817,0.95469,9.37463,1.86101,9.58927,1.36437,0.04561924633091442,400000000,shell,0.5,,0.2,0.03649539706473154,0.04561924633091442
1.19459,9.37463,1.86101,9.58927,7.54429,5.89199,0.09480102344245117,400000000,ball,0.5,,0.2,,
2.43193,1.86101,9.58927,7.54429,9.61383,6.34173,0.09835261225273327,400000000,ball,0.5,,0.2,,
8.06811,9.58927,7.54429,9.61383,4.95941,6.79271,0.10178963620318263,400000000,ball,0.5,,0.2,,
8.00097,7.54429,9.61383,4.95941,0.52607,6.88517,0.1024800572193539,400000000,shell,0.5,,0.2,0.08198404577548313,0.1024800572193539
0.80019,9.61383,4.95941,0.52607,5.39789,10.313590000000001,0.1254258222225355,400000000,shell,0.5,,0.2,0.10034065777802842,0.1254258222225355
1.30313,4.95941,0.52607,5.39789,2.78103,2.4449300000000003,0.06106821699046016,400000000,shell,0.5,,0.2,0.04885457359236813,0.06106821699046016
8.63051,0.52607,5.39789,2.78103,4.71381,7.0191099999999995,0.10347204907683509,400000000,ball,0.5,,0.2,,
9.26577,5.39789,2.78103,4.71381,6.37487,7.8779699999999995,0.10961984575755149,400000000,gaussian,0.5,0.054809922878775744,0.2,,
5.10979,2.78103,4.71381,6.37487,6.27549,4.87919,0.08626922378660648,400000000,shell,0.5,,0.2,0.06901537902928519,0.08626922378660648
3.98233,4.71381,6.37487,6.27549,8.39623,7.236129999999999,0.10505947000950827,400000000,ball,0.5,,0.2,,
5.60891,6.37487,6.27549,8.39623,2.16421,1.42151,0.046564718831954593,400000000,gaussian,0.5,0.023282359415977297,0.2,,
0.96257,6.27549,8.39623,2.16421,3.21567,10.82277,0.1284846482519439,400000000,gaussian,0.5,0.06424232412597194,0.2,,
5.48339,8.39623,2.16421,3.21567,0.33709,10.54879,0.12684791954682778,400000000,gaussian,0.5,0.06342395977341389,0.2,,
9.18953,2.16421,3.21567,0.33709,2.77943,8.63533,0.11476818003077383,400000000,ball,0.5,,0.2,,
8.44331,3.21567,0.33709,2.77943,1.95061,7.83991,0.10935472779996801,400000000,shell,0.5,,0.2,0.08748378223997441,0.10935472779996801
5.97137,0.33709,2.77943,1.95061,4.32847,5.39957,0.09075313016286984,400000000,gaussian,0.5,0.04537656508143492,0.2,,
5.68099,2.77943,1.95061,4.32847,2.14269,4.68239,0.0845115013697749,400000000,gaussian,0.5,0.04225575068488745,0.2,,
0.44473,1.95061,4.32847,2.14269,1.05063,7.36253,0.1059730817549211,400000000,shell,0.5,,0.2,0.08477846540393688,0.1059730817549211
6.17371,4.32847,2.14269,1.05063,6.31301,9.71431,0.12172730431355544,400000000,gaussian,0.5,0.06086365215677772,0.2,,
6.37217,2.14269,1.05063,6.31301,8.19327,2.4883699999999997,0.06160833951672503,400000000,gaussian,0.5,0.030804169758362514,0.2,,
7.86259,1.05063,6.31301,8.19327,6.65229,7.0399899999999995,0.1036258358135745,400000000,shell,0.5,,0.2,0.0829006686508596,0.1036258358135745
8.06793,6.31301,8.19327,6.65229,9.12983,8.937729999999998,0.11676041792091525,400000000,gaussian,0.5,0.058380208960457626,0.2,,
1.44011,8.19327,6.65229,9.12983,9.09141,10.084710000000001,0.12402628414145724,400000000,ball,0.5,,0.2,,
1.44497,6.65229,9.12983,9.09141,6.49007,2.16917,0.057521316869788106,400000000,gaussian,0.5,0.028760658434894053,0.2,,
8.58819,9.12983,9.09141,6.49007,5.22589,5.78159,0.09390866584715152,400000000,ball,0.5,,0.2,,
1.17913,9.09141,6.49007,5.22589,5.73703,5.68093,0.09308758090643685,400000000,ball,0.5,,0.2,,
4.48251,6.49007,5.22589,5.73703,9.72581,5.59111,0.09234875474590687,400000000,ball,0.5,,0.2,,
5.66977,5.22589,5.73703,9.72581,2.09887,1.72197,0.051250111644399715,400000000,gaussian,0.5,0.025625055822199858,0.2,,
4.81779,5.73703,9.72581,2.09887,1.62349,3.46719,0.07272284255388042,400000000,shell,0.5,,0.2,0.05817827404310434,0.07272284255388042
9.69833,9.72581,2.09887,1.62349,4.39223,8.71213,0.11527740696231285,400000000,shell,0.5,,0.2,0.09222192556985029,0.11527740696231285
7.14091,2.09887,1.62349,4.39223,7.25621,10.473510000000001,0.1263944927117241,400000000,ball,0.5,,0.2,,
6.72657,1.62349,4.39223,7.25621,7.09967,3.62677,0.07437757810178053,400000000,gaussian,0.5,0.037188789050890264,0.2,,
9.91139,4.39223,7.25621,7.09967,8.00509,3.05679,0.06828335121457804,400000000,ball,0.5,,0.2,,
6.34553,7.25621,7.09967,8.00509,5.41543,9.951329999999999,0.12320337061432202,400000000,shell,0.5,,0.2,0.09856269649145762,0.12320337061432202
6.85531,7.09967,8.00509,5.41543,4.32261,10.57191,0.12698685106080523,400000000,ball,0.5,,0.2,,
3.49537,8.00509,5.41543,4.32261,0.77247,3.56357,0.07372667912844204,400000000,gaussian,0.5,0.03686333956422102,0.2,,
9.62899,5.41543,4.32261,0.77247,0.93069,3.91039,0.07723107183403947,400000000,gaussian,0.5,0.03861553591701974,0.2,,
8.64073,4.32261,0.77247,0.93069,7.92663,4.11853,0.0792598310451807,400000000,gaussian,0.5,0.03962991552259035,0.2,,
0.66571,0.77247,0.93069,7.92663,1.16501,7.32631,0.10571209284501613,400000000,ball,0.5,,0.2,,
4.05617,0.93069,7.92663,1.16501,7.59727,8.41237,0.11327686164383718,400000000,gaussian,0.5,0.05663843082191859,0.2,,
8.13059,7.92663,1.16501,7.59727,7.36029,7.787990000000001,0.10899202408929973,400000000,ball,0.5,,0.2,,
0.90393,1.16501,7.59727,7.36029,1.84583,10.733730000000001,0.12795502873504747,400000000,ball,0.5,,0.2,,
9.21211,7.59727,7.36029,1.84583,9.62341,1.77671,0.05205833798393819,400000000,gaussian,0.5,0.026029168991969096,0.2,,
3.68897,7.36029,1.84583,9.62341,5.25407,4.253170000000001,0.08054496484184655,400000000,shell,0.5,,0.2,0.06443597187347724,0.08054496484184655
3.97619,1.84583,9.62341,5.25407,0.65389,4.84959,0.08600714609804821,400000000,ball,0.5,,0.2,,
6.25513,9.62341,5.25407,0.65389,9.89303,6.11693,0.09659369526265685,400000000,shell,0.5,,0.2,0.07727495621012548,0.09659369526265685
0.73451,5.25407,0.65389,9.89303,7.13781,8.56311,0.11428725105818571,400000000,shell,0.5,,0.2,0.09142980084654857,0.11428725105818571
2.87377,0.65389,9.89303,7.13781,2.62287,4.36597,0.08160605786294509,400000000,gaussian,0.5,0.04080302893147254,0.2,,
6.12579,9.89303,7.13781,2.62287,6.57149,9.655190000000001,0.12135633092792002,400000000,shell,0.5,,0.2,0.09708506474233602,0.12135633092792002
8.61433,7.13781,2.62287,6.57149,9.58823,5.38813,0.0906569404379448,400000000,ball,0.5,,0.2,,
5.07291,2.62287,6.57149,9.58823,0.74821,9.92551,0.12304343334158895,400000000,ball,0.5,,0.2,,
5.29057,6.57149,9.58823,0.74821,7.78367,7.23077,0.10502055258560432,400000000,ball,0.5,,0.2,,
9.93939,9.58823,0.74821,7.78367,9.27309,7.16479,0.10454030388647767,400000000,gaussian,0.5,0.052270151943238835,0.2,,
4.70153,0.74821,7.78367,9.27309,5.25143,4.4673300000000005,0.08254790253965671,400000000,gaussian,0.5,0.04127395126982836,0.2,,
7.66731,7.78367,9.27309,5.25143,1.09461,9.70391,0.12166212711738605,400000000,ball,0.5,,0.2,,
5.81937,9.27309,5.25143,1.09461,6.01647,4.52757,0.08310260010007878,400000000,shell,0.5,,0.2,0.06648208008006302,0.08310260010007878
3.17699,5.25143,1.09461,6.01647,7.31869,8.73839,0.11545101014615454,400000000,ball,0.5,,0.2,,
