x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
3.06095,6.48915,6.13705,8.22795,0.04795587699330546,11664000000,gaussian,0.5,0.02397793849665273,0.2,,
3.13565,6.13705,6.81035,8.04465,0.04741869444299548,11664000000,gaussian,0.5,0.02370934722149774,0.2,,
5.89255,6.81035,5.84945,10.23555,0.05348741479719227,11664000000,shell,0.5,,0.2,0.042789931837753814,0.05348741479719227
8.30885,5.84945,5.12515,10.16985,0.05331547579825405,11664000000,shell,0.5,,0.2,0.04265238063860324,0.05331547579825405
5.00895,5.12515,0.50905,5.4559500000000005,0.03905091429706848,11664000000,ball,0.5,,0.2,,
7.33165,0.50905,7.25435,10.80065,0.05494408710871602,11664000000,ball,0.5,,0.2,,
2.38455,7.25435,2.63745,9.84755,0.052463844597080714,11664000000,shell,0.5,,0.2,0.041971075677664574,0.052463844597080714
9.99285,2.63745,8.00115,10.09385,0.053115887074969996,11664000000,shell,0.5,,0.2,0.042492709659976,0.053115887074969996
3.27695,8.00115,7.36105,4.20395,0.03427873500206647,11664000000,ball,0.5,,0.2,,
6.16765,7.36105,0.65835,8.59665,0.049018570083652714,11664000000,ball,0.5,,0.2,,
2.15655,0.65835,1.34545,3.5395499999999998,0.0314535769626767,11664000000,gaussian,0.5,0.01572678848133835,0.2,,
6.23685,1.34545,6.71715,6.17785,0.04155417795114194,11664000000,shell,0.5,,0.2,0.03324334236091355,0.04155417795114194
6.66495,6.71715,9.89305,1.27195,0.01885519531326361,11664000000,ball,0.5,,0.2,,
7.24365,9.89305,3.42235,5.03265,0.03750544991727642,11664000000,ball,0.5,,0.2,,
0.40855,3.42235,4.77345,8.51155,0.048775344215743574,11664000000,ball,0.5,,0.2,,
7.44085,4.77345,6.87315,2.8218500000000004,0.02808425953467897,11664000000,ball,0.5,,0.2,,
5.97295,6.87315,9.30505,5.45995,0.0390652266567596,11664000000,ball,0.5,,0.2,,
2.15965,9.30505,7.94635,7.7086500000000004,0.0464178669575528,11664000000,gaussian,0.5,0.0232089334787764,0.2,,
0.34055,7.94635,7.72145,9.96355,0.0527719409611776,11664000000,ball,0.5,,0.2,,
0.00485,7.72145,8.06915,10.42585,0.05398234566266132,11664000000,gaussian,0.5,0.02699117283133066,0.2,,
4.00095,8.06915,4.79705,7.56795,0.04599230150296773,11664000000,shell,0.5,,0.2,0.03679384120237419,0.04599230150296773
6.51565,4.79705,2.63035,8.22465,0.04794625915015433,11664000000,gaussian,0.5,0.023973129575077166,0.2,,
3.15255,2.63035,6.98945,1.09555,0.017498955116293135,11664000000,shell,0.5,,0.2,0.013999164093034509,0.017498955116293135
6.32885,6.98945,3.90515,5.38985,0.038813638359648746,11664000000,gaussian,0.5,0.019406819179824373,0.2,,
5.54895,3.90515,3.56905,10.39595,0.05390488286415365,11664000000,ball,0.5,,0.2,,
9.91165,3.56905,1.87435,2.18065,0.02468817564335226,11664000000,shell,0.5,,0.2,0.019750540514681808,0.02468817564335226
8.04455,1.87435,1.37745,3.10755,0.029471692564045502,11664000000,gaussian,0.5,0.014735846282022751,0.2,,
4.81285,1.37745,1.98115,10.11385,0.053168483063710116,11664000000,ball,0.5,,0.2,,
7.41695,1.98115,0.82105,8.74395,0.04943674273050086,11664000000,shell,0.5,,0.2,0.03954939418440069,0.04943674273050086
5.94765,0.82105,6.07835,9.17665,0.05064517773256273,11664000000,gaussian,0.5,0.025322588866281366,0.2,,
2.21655,6.07835,1.68545,5.19955,0.038122282475705066,11664000000,shell,0.5,,0.2,0.030497825980564053,0.038122282475705066
9.85685,1.68545,3.89715,2.9978499999999997,0.028946826961167637,11664000000,ball,0.5,,0.2,,
8.40495,3.89715,9.75305,9.411950000000001,0.05129036873598115,11664000000,shell,0.5,,0.2,0.04103229498878492,0.05129036873598115
2.22365,9.75305,1.64235,2.81265,0.02803844098920403,11664000000,shell,0.5,,0.2,0.022430752791363223,0.02803844098920403
0.86855,1.64235,0.71345,4.57155,0.03574602482733427,11664000000,gaussian,0.5,0.017873012413667136,0.2,,
1.86085,0.71345,5.25315,8.441849999999999,0.04857522614424525,11664000000,gaussian,0.5,0.024287613072122623,0.2,,
9.31295,5.25315,1.56505,1.19995,0.018313763042452056,11664000000,shell,0.5,,0.2,0.014651010433961645,0.018313763042452056
0.33965,1.56505,0.96635,10.688649999999999,0.054658466605035746,11664000000,ball,0.5,,0.2,,
7.20055,0.96635,3.26145,6.4235500000000005,0.042372449434785436,11664000000,ball,0.5,,0.2,,
7.22485,3.26145,5.64915,6.84585,0.04374311486927232,11664000000,shell,0.5,,0.2,0.03499449189541786,0.04374311486927232
2.94095,5.64915,5.45705,4.90795,0.03703787660458138,11664000000,ball,0.5,,0.2,,
5.89565,5.45705,2.45035,4.40465,0.035087442815005455,11664000000,gaussian,0.5,0.017543721407502728,0.2,,
2.41255,2.45035,6.12945,3.95555,0.033250597583748556,11664000000,shell,0.5,,0.2,0.026600478066998848,0.033250597583748556
8.34885,6.12945,8.68515,4.60985,0.035895450865618725,11664000000,shell,0.5,,0.2,0.02871636069249498,0.035895450865618725
4.08895,8.68515,8.62905,3.33595,0.03053555247117794,11664000000,gaussian,0.5,0.01526777623558897,0.2,,
8.49165,8.62905,0.49435,9.560649999999999,0.051693950836012935,11664000000,shell,0.5,,0.2,0.04135516066881035,0.051693950836012935
5.70455,0.49435,8.11745,8.367550000000001,0.04836098899228385,11664000000,gaussian,0.5,0.024180494496141926,0.2,,
3.63285,8.11745,1.96115,4.133850000000001,0.03399173814784253,11664000000,gaussian,0.5,0.016995869073921265,0.2,,
9.55695,1.96115,6.28105,1.28395,0.0189439296140573,11664000000,gaussian,0.5,0.00947196480702865,0.2,,
1.72765,6.28105,5.49835,5.7566500000000005,0.040112610673785555,11664000000,ball,0.5,,0.2,,
4.27655,5.49835,0.02545,8.859549999999999,0.04976246067141784,11664000000,shell,0.5,,0.2,0.039809968537134276,0.04976246067141784
7.47685,0.02545,7.07715,3.81785,0.03266671370152591,11664000000,gaussian,0.5,0.016333356850762953,0.2,,
8.14495,7.07715,1.61305,5.55195,0.03939297575463551,11664000000,ball,0.5,,0.2,,
3.20365,1.61305,3.86235,6.59265,0.04292655394080016,11664000000,shell,0.5,,0.2,0.03434124315264013,0.04292655394080016
3.32855,3.86235,4.65345,2.63155,0.027120758323746403,11664000000,shell,0.5,,0.2,0.021696606658997124,0.027120758323746403
0.28085,4.65345,9.63315,8.06185,0.04746935954695751,11664000000,gaussian,0.5,0.023734679773478755,0.2,,
0.65295,9.63315,5.82505,4.93995,0.03715842453377567,11664000000,shell,0.5,,0.2,0.029726739627020538,0.03715842453377567
4.51965,5.82505,7.98635,9.66865,0.05198510616826203,11664000000,gaussian,0.5,0.025992553084131016,0.2,,
6.06055,7.98635,6.80145,4.88355,0.036945694511044416,11664000000,gaussian,0.5,0.018472847255522208,0.2,,
8.44485,6.80145,9.22915,7.2658499999999995,0.0450649848630034,11664000000,gaussian,0.5,0.0225324924315017,0.2,,
9.88095,9.22915,8.11705,10.24795,0.05351980402840282,11664000000,ball,0.5,,0.2,,
1.27565,8.11705,6.27035,6.58465,0.04290050093668371,11664000000,shell,0.5,,0.2,0.03432040074934697,0.04290050093668371
3.67255,6.27035,3.26945,8.81555,0.04963873691681995,11664000000,gaussian,0.5,0.024819368458409975,0.2,,
4.36885,3.26945,9.46515,7.8298499999999995,0.04678134852686023,11664000000,shell,0.5,,0.2,0.037425078821488184,0.04678134852686023
0.62895,9.46515,5.68905,4.27595,0.03457103045713466,11664000000,gaussian,0.5,0.01728551522856733,0.2,,
3.07165,5.68905,3.11435,2.9406499999999998,0.028669339283099893,11664000000,shell,0.5,,0.2,0.022935471426479916,0.028669339283099893
5.36455,3.11435,2.85745,5.62755,0.03966027276769347,11664000000,gaussian,0.5,0.019830136383846734,0.2,,
6.45285,2.85745,7.94115,2.1538500000000003,0.024535998865748757,11664000000,ball,0.5,,0.2,,
9.69695,7.94115,3.74105,1.82395,0.02257888439824079,11664000000,gaussian,0.5,0.011289442199120396,0.2,,
3.50765,3.74105,8.91835,8.33665,0.04827161177224274,11664000000,ball,0.5,,0.2,,
8.33655,8.91835,6.36545,4.519550000000001,0.035542143280410485,11664000000,shell,0.5,,0.2,0.02843371462432839,0.035542143280410485
9.09685,6.36545,6.25715,8.63785,0.049135892013966814,11664000000,ball,0.5,,0.2,,
5.88495,6.25715,5.47305,9.69195,0.052047706640771664,11664000000,ball,0.5,,0.2,,
