x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
5.76044,2.77308,6.60916,7.33884,0.08006781320462916,5625000000,gaussian,0.5,0.04003390660231458,0.2,,
5.77988,6.60916,6.51932,5.676679999999999,0.07041926118151133,5625000000,gaussian,0.5,0.035209630590755665,0.2,,
4.35276,6.51932,6.36564,10.12636,0.0940526288663435,5625000000,ball,0.5,,0.2,,
4.71652,6.36564,5.96028,9.72372,0.09216382272644667,5625000000,ball,0.5,,0.2,,
7.93004,5.96028,0.90356,9.36444,0.09044512499631123,5625000000,gaussian,0.5,0.045222562498155615,0.2,,
2.67908,0.90356,2.94812,3.88788,0.05827746920555259,5625000000,shell,0.5,,0.2,0.04662197536444207,0.05827746920555259
9.27116,2.94812,8.90324,10.86876,0.0974393228240313,5625000000,ball,0.5,,0.2,,
8.79332,8.90324,8.39548,1.84852,0.040184293251189246,5625000000,gaussian,0.5,0.020092146625594623,0.2,,
8.56364,8.39548,6.49396,8.89404,0.08814421143016243,5625000000,ball,0.5,,0.2,,
6.90628,6.49396,7.56892,1.50708,0.036283770462224085,5625000000,shell,0.5,,0.2,0.02902701636977927,0.036283770462224085
9.64556,7.56892,9.02484,9.22716,0.08977972758525976,5625000000,shell,0.5,,0.2,0.07182378206820782,0.08977972758525976
5.38212,9.02484,8.39868,6.80532,0.07710251301712953,5625000000,ball,0.5,,0.2,,
7.42124,8.39868,2.02036,9.28764,0.0900734804488948,5625000000,gaussian,0.5,0.0450367402244474,0.2,,
3.98148,2.02036,1.66172,1.25428,0.03310102987866305,5625000000,gaussian,0.5,0.016550514939331525,0.2,,
8.51596,1.66172,7.29044,2.64156,0.048036847398001514,5625000000,ball,0.5,,0.2,,
4.56292,7.29044,3.08988,3.47412,0.05508922532740755,5625000000,shell,0.5,,0.2,0.044071380261926044,0.05508922532740755
2.66284,3.08988,3.72276,6.3052399999999995,0.07421557705763707,5625000000,shell,0.5,,0.2,0.05937246164610965,0.07421557705763707
6.22468,3.72276,1.70652,10.64948,0.09645138287684109,5625000000,ball,0.5,,0.2,,
2.52236,1.70652,4.66004,8.15196,0.08438694750605963,5625000000,ball,0.5,,0.2,,
3.61572,4.66004,0.38908,9.93492,0.09315934895092087,5625000000,shell,0.5,,0.2,0.0745274791607367,0.09315934895092087
6.84844,0.38908,9.44116,4.10684,0.05989604539595252,5625000000,shell,0.5,,0.2,0.047916836316762024,0.05989604539595252
4.75588,9.44116,7.38332,4.01268,0.05920542749244479,5625000000,ball,0.5,,0.2,,
5.90476,7.38332,8.49364,6.39836,0.07476160106596128,5625000000,ball,0.5,,0.2,,
5.02052,8.49364,1.01628,1.46772,0.035806829122419365,5625000000,shell,0.5,,0.2,0.02864546329793549,0.035806829122419365
2.93804,1.01628,2.61556,1.25244,0.03307674174193781,5625000000,shell,0.5,,0.2,0.026461393393550248,0.03307674174193781
1.49508,2.61556,9.57212,4.46388,0.06244540881971299,5625000000,ball,0.5,,0.2,,
4.50316,9.57212,8.55124,5.62076,0.07007155874753355,5625000000,ball,0.5,,0.2,,
4.45732,8.55124,0.49148,8.552520000000001,0.08643533247106035,5625000000,shell,0.5,,0.2,0.06914826597684828,0.08643533247106035
0.29164,0.49148,6.28596,6.70204,0.07651520838591193,5625000000,shell,0.5,,0.2,0.061212166708729546,0.07651520838591193
1.16228,6.28596,8.35292,5.923080000000001,0.07193132443976491,5625000000,ball,0.5,,0.2,,
9.75756,8.35292,2.99284,5.65916,0.07031050933551478,5625000000,shell,0.5,,0.2,0.056248407468411823,0.07031050933551478
8.80612,2.99284,1.13468,4.86932,0.06521964277721402,5625000000,gaussian,0.5,0.03260982138860701,0.2,,
0.66924,1.13468,7.09236,5.81564,0.07127595009671671,5625000000,shell,0.5,,0.2,0.05702076007737337,0.07127595009671671
3.27748,7.09236,1.00572,5.11028,0.0668138666305174,5625000000,shell,0.5,,0.2,0.05345109330441392,0.0668138666305174
2.70796,1.00572,4.37844,1.95356,0.04131023207341904,5625000000,ball,0.5,,0.2,,
