x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
1.44873,3.97861,6.68447,1.80653,0.04033300897676726,18000000,ball,0.5,,0.2,,
0.08171,6.68447,0.95469,4.50231,0.06367306139632606,18000000,ball,0.5,,0.2,,
5.48817,0.95469,9.37463,1.36437,0.03505129877557312,18000000,gaussian,0.5,0.01752564938778656,0.2,,
1.19459,9.37463,1.86101,5.89199,0.07283984862020101,18000000,ball,0.5,,0.2,,
2.43193,1.86101,9.58927,6.34173,0.07556869248610285,18000000,gaussian,0.5,0.03778434624305142,0.2,,
8.06811,9.58927,7.54429,6.79271,0.07820951106763126,18000000,ball,0.5,,0.2,,
8.00097,7.54429,9.61383,6.88517,0.07873999228477391,18000000,shell,0.5,,0.2,0.06299199382781913,0.07873999228477391
0.80019,9.61383,4.95941,10.313590000000001,0.09637024551005745,18000000,gaussian,0.5,0.048185122755028724,0.2,,
1.30313,4.95941,0.52607,2.4449300000000003,0.04692143100956055,18000000,gaussian,0.5,0.023460715504780277,0.2,,
8.63051,0.52607,5.39789,7.0191099999999995,0.07950218381085238,18000000,shell,0.5,,0.2,0.0636017470486819,0.07950218381085238
