x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
3.91012,8.72084,3.39068,3.20436,6.42972,9.413319999999999,0.536460951639208,1953125000,ball,0.5,,0.2,,
5.27724,3.39068,3.20436,6.42972,1.62644,3.30364,0.3178067099330529,1953125000,shell,0.5,,0.2,0.2542453679464423,0.3178067099330529
1.29348,3.20436,6.42972,1.62644,1.36188,6.88628,0.4588376460986925,1953125000,gaussian,0.5,0.22941882304934624,0.2,,
6.33996,6.42972,1.62644,1.36188,9.46676,9.10556,0.52761852397591,1953125000,shell,0.5,,0.2,0.42209481918072805,0.52761852397591
6.61092,1.62644,1.36188,9.46676,1.59452,6.8021199999999995,0.4560252069039079,1953125000,gaussian,0.5,0.22801260345195395,0.2,,
9.55884,1.36188,9.46676,1.59452,1.23604,3.76124,0.3391034649880712,1953125000,gaussian,0.5,0.1695517324940356,0.2,,
5.61668,9.46676,1.59452,1.23604,7.14108,7.16148,0.46791621583470355,1953125000,ball,0.5,,0.2,,
2.50636,1.59452,1.23604,7.14108,0.14516,4.37596,0.3657660364370964,1953125000,shell,0.5,,0.2,0.2926128291496771,0.3657660364370964
5.98372,1.23604,7.14108,0.14516,3.19132,8.78292,0.5181865877072022,1953125000,ball,0.5,,0.2,,
6.38444,7.14108,0.14516,3.19132,8.90964,4.6028400000000005,0.37512814000456685,1953125000,shell,0.5,,0.2,0.3001025120036535,0.37512814000456685
3.42788,0.14516,3.19132,8.90964,9.44828,10.60468,0.5693974114273205,1953125000,gaussian,0.5,0.28469870571366024,0.2,,
2.44876,3.19132,8.90964,9.44828,4.67956,10.78236,0.574147685399084,1953125000,shell,0.5,,0.2,0.4593181483192672,0.574147685399084
6.50852,8.90964,9.44828,4.67956,4.10012,2.63572,0.2838679362657243,1953125000,shell,0.5,,0.2,0.22709434901257947,0.2838679362657243
2.71404,9.44828,4.67956,4.10012,8.40724,8.38844,0.5064158683339387,1953125000,ball,0.5,,0.2,,
4.64708,4.67956,4.10012,8.40724,1.80348,8.33588,0.5048268336928093,1953125000,gaussian,0.5,0.25241341684640467,0.2,,
8.00716,4.10012,8.40724,1.80348,2.10996,2.56476,0.2800206570514429,1953125000,gaussian,0.5,0.14001032852572146,0.2,,
5.86532,8.40724,1.80348,2.10996,6.40092,10.84052,0.5756940778756551,1953125000,gaussian,0.5,0.28784703893782754,0.2,,
1.90764,1.80348,2.10996,6.40092,1.88884,8.07804,0.4969580204132043,1953125000,shell,0.5,,0.2,0.39756641633056344,0.4969580204132043
1.99428,2.10996,6.40092,1.88884,4.52668,2.27508,0.26373334356735795,1953125000,shell,0.5,,0.2,0.21098667485388636,0.26373334356735795
6.62156,6.40092,1.88884,4.52668,5.07636,5.56316,0.4124083784289621,1953125000,ball,0.5,,0.2,,
2.93412,1.88884,4.52668,5.07636,9.37372,9.07732,0.5267997101002525,1953125000,gaussian,0.5,0.26339985505012625,0.2,,
9.72524,4.52668,5.07636,9.37372,5.91444,3.0316400000000003,0.30444266762045324,1953125000,ball,0.5,,0.2,,
2.98948,5.07636,9.37372,5.91444,6.73788,7.1422799999999995,0.467288550814882,1953125000,gaussian,0.5,0.233644275407441,0.2,,
5.33196,9.37372,5.91444,6.73788,3.81876,1.21756,0.19293538694266746,1953125000,ball,0.5,,0.2,,
5.79492,5.91444,6.73788,3.81876,7.49852,4.22612,0.35944927891649153,1953125000,shell,0.5,,0.2,0.2875594231331932,0.35944927891649153
0.32684,6.73788,3.81876,7.49852,7.44404,5.00924,0.39133854354340514,1953125000,gaussian,0.5,0.19566927177170257,0.2,,
1.95268,3.81876,7.49852,7.44404,8.35708,2.45748,0.2741016819247606,1953125000,shell,0.5,,0.2,0.2192813455398085,0.2741016819247606
4.77836,7.49852,7.44404,8.35708,0.17716,10.56796,0.5684107525317413,1953125000,gaussian,0.5,0.28420537626587067,0.2,,
9.72772,7.44404,8.35708,0.17716,8.45532,2.3669200000000004,0.2690038490100347,1953125000,shell,0.5,,0.2,0.21520307920802778,0.2690038490100347
2.27244,8.35708,0.17716,8.45532,9.83764,4.17084,0.3570906422175885,1953125000,gaussian,0.5,0.17854532110879426,0.2,,
2.00388,0.17716,8.45532,9.83764,2.10428,4.54068,0.37258653233843275,1953125000,gaussian,0.5,0.18629326616921638,0.2,,
3.20076,8.45532,9.83764,2.10428,1.59156,8.25436,0.502352314344176,1953125000,shell,0.5,,0.2,0.40188185147534083,0.502352314344176
5.21252,9.83764,2.10428,1.59156,1.12412,6.77972,0.45527372146906275,1953125000,ball,0.5,,0.2,,
4.52204,2.10428,1.59156,1.12412,8.85524,5.07644,0.3939547426761868,1953125000,gaussian,0.5,0.1969773713380934,0.2,,
