x1,x2,x3,x4,x5,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
7.13695,0.02115,5.90105,9.23835,9.00545,7.66395,0.3405676011202462,32400000000,ball,0.5,,0.2,,
2.38765,5.90105,9.23835,9.00545,5.53715,4.01665,0.24655226351121823,32400000000,shell,0.5,,0.2,0.1972418108089746,0.24655226351121823
4.09655,9.23835,9.00545,5.53715,2.03305,3.87955,0.24230795686702036,32400000000,gaussian,0.5,0.12115397843351018,0.2,,
6.61685,9.00545,5.53715,2.03305,9.20235,3.35785,0.2254278893235832,32400000000,gaussian,0.5,0.1127139446617916,0.2,,
2.92495,5.53715,2.03305,9.20235,6.83345,1.13195,0.13088522407063508,32400000000,shell,0.5,,0.2,0.10470817925650806,0.13088522407063508
8.26365,2.03305,9.20235,6.83345,4.49315,3.25265,0.2218685094861609,32400000000,ball,0.5,,0.2,,
1.94855,9.20235,6.83345,4.49315,9.04505,4.45155,0.2595569288371897,32400000000,shell,0.5,,0.2,0.2076455430697518,0.2595569288371897
7.02085,6.83345,4.49315,9.04505,8.92635,1.20185,0.13486589314335973,32400000000,shell,0.5,,0.2,0.10789271451468779,0.13486589314335973
0.63295,4.49315,9.04505,8.92635,0.18145,7.71995,0.3418095894737529,32400000000,gaussian,0.5,0.17090479473687645,0.2,,
9.97965,9.04505,8.92635,0.18145,6.48915,10.72865,0.4029484946959024,32400000000,gaussian,0.5,0.2014742473479512,0.2,,
5.48055,8.92635,0.18145,6.48915,6.13705,5.50355,0.28860141569324294,32400000000,ball,0.5,,0.2,,
6.78485,0.18145,6.48915,6.13705,6.81035,8.00585,0.3480813248774529,32400000000,gaussian,0.5,0.17404066243872646,0.2,,
3.06095,6.48915,6.13705,6.81035,5.84945,8.22795,0.35287656794458533,32400000000,shell,0.5,,0.2,0.2823012543556683,0.35287656794458533
3.13565,6.13705,6.81035,5.84945,5.12515,8.04465,0.3489237857915331,32400000000,gaussian,0.5,0.17446189289576655,0.2,,
5.89255,6.81035,5.84945,5.12515,0.50905,10.23555,0.3935796099505483,32400000000,gaussian,0.5,0.19678980497527415,0.2,,
8.30885,5.84945,5.12515,0.50905,7.25435,10.16985,0.3923144210384653,32400000000,gaussian,0.5,0.19615721051923266,0.2,,
5.00895,5.12515,0.50905,7.25435,2.63745,5.4559500000000005,0.28735065389735953,32400000000,shell,0.5,,0.2,0.22988052311788765,0.28735065389735953
7.33165,0.50905,7.25435,2.63745,8.00115,10.80065,0.4042983280334678,32400000000,shell,0.5,,0.2,0.32343866242677427,0.4042983280334678
2.38455,7.25435,2.63745,8.00115,7.36105,9.84755,0.386047812767147,32400000000,gaussian,0.5,0.1930239063835735,0.2,,
9.99285,2.63745,8.00115,7.36105,0.65835,10.09385,0.39084577552328165,32400000000,shell,0.5,,0.2,0.3126766204186253,0.39084577552328165
3.27695,8.00115,7.36105,0.65835,1.34545,4.20395,0.2522352445498962,32400000000,ball,0.5,,0.2,,
6.16765,7.36105,0.65835,1.34545,6.71715,8.59665,0.36069624540669315,32400000000,shell,0.5,,0.2,0.28855699632535453,0.36069624540669315
2.15655,0.65835,1.34545,6.71715,9.89305,3.5395499999999998,0.23144671694190178,32400000000,shell,0.5,,0.2,0.18515737355352144,0.23144671694190178
6.23685,1.34545,6.71715,9.89305,3.42235,6.17785,0.3057705669985875,32400000000,shell,0.5,,0.2,0.24461645359887002,0.3057705669985875
6.66495,6.71715,9.89305,3.42235,4.77345,1.27195,0.13874329961681478,32400000000,gaussian,0.5,0.06937164980840739,0.2,,
7.24365,9.89305,3.42235,4.77345,6.87315,5.03265,0.27597857188334984,32400000000,shell,0.5,,0.2,0.2207828575066799,0.27597857188334984
0.40855,3.42235,4.77345,6.87315,9.30505,8.51155,0.35890650210755376,32400000000,shell,0.5,,0.2,0.287125201686043,0.35890650210755376
7.44085,4.77345,6.87315,9.30505,7.94635,2.8218500000000004,0.2066540690986835,32400000000,gaussian,0.5,0.10332703454934175,0.2,,
5.97295,6.87315,9.30505,7.94635,7.72145,5.45995,0.2874559693807506,32400000000,gaussian,0.5,0.1437279846903753,0.2,,
2.15965,9.30505,7.94635,7.72145,8.06915,7.7086500000000004,0.34155933767150554,32400000000,gaussian,0.5,0.17077966883575277,0.2,,
0.34055,7.94635,7.72145,8.06915,4.79705,9.96355,0.38831489647773976,32400000000,gaussian,0.5,0.19415744823886988,0.2,,
0.00485,7.72145,8.06915,4.79705,2.63035,10.42585,0.39722148903037297,32400000000,ball,0.5,,0.2,,
4.00095,8.06915,4.79705,2.63035,6.98945,7.56795,0.3384278741999748,32400000000,gaussian,0.5,0.1692139370999874,0.2,,
6.51565,4.79705,2.63035,6.98945,3.90515,8.22465,0.35280579640009513,32400000000,shell,0.5,,0.2,0.28224463712007614,0.35280579640009513
3.15255,2.63035,6.98945,3.90515,3.56905,1.09555,0.1287635971064793,32400000000,gaussian,0.5,0.06438179855323965,0.2,,
6.32885,6.98945,3.90515,3.56905,1.87435,5.38985,0.2856046923238865,32400000000,shell,0.5,,0.2,0.22848375385910924,0.2856046923238865
5.54895,3.90515,3.56905,1.87435,1.37745,10.39595,0.39665148993548444,32400000000,ball,0.5,,0.2,,
9.91165,3.56905,1.87435,1.37745,1.98115,2.18065,0.18166446400418057,32400000000,shell,0.5,,0.2,0.14533157120334447,0.18166446400418057
8.04455,1.87435,1.37745,1.98115,0.82105,3.10755,0.21686329967378415,32400000000,shell,0.5,,0.2,0.17349063973902734,0.21686329967378415
4.81285,1.37745,1.98115,0.82105,6.07835,10.11385,0.3912327957001175,32400000000,shell,0.5,,0.2,0.312986236560094,0.3912327957001175
7.41695,1.98115,0.82105,6.07835,1.68545,8.74395,0.3637733099435105,32400000000,shell,0.5,,0.2,0.2910186479548084,0.3637733099435105
5.94765,0.82105,6.07835,1.68545,3.89715,9.17665,0.3726654087403114,32400000000,gaussian,0.5,0.1863327043701557,0.2,,
2.21655,6.07835,1.68545,3.89715,9.75305,5.19955,0.28051744740522105,32400000000,ball,0.5,,0.2,,
9.85685,1.68545,3.89715,9.75305,1.64235,2.9978499999999997,0.21300115004399922,32400000000,shell,0.5,,0.2,0.17040092003519938,0.21300115004399922
8.40495,3.89715,9.75305,1.64235,0.71345,9.411950000000001,0.377412955886343,32400000000,gaussian,0.5,0.1887064779431715,0.2,,
2.22365,9.75305,1.64235,0.71345,5.25315,2.81265,0.20631691978374828,32400000000,gaussian,0.5,0.10315845989187414,0.2,,
0.86855,1.64235,0.71345,5.25315,1.56505,4.57155,0.26303209011259526,32400000000,shell,0.5,,0.2,0.21042567209007623,0.26303209011259526
1.86085,0.71345,5.25315,1.56505,0.96635,8.441849999999999,0.3574339614580756,32400000000,shell,0.5,,0.2,0.2859471691664605,0.3574339614580756
9.31295,5.25315,1.56505,0.96635,3.26145,1.19995,0.13475924649387644,32400000000,shell,0.5,,0.2,0.10780739719510116,0.13475924649387644
0.33965,1.56505,0.96635,3.26145,5.64915,10.688649999999999,0.4021966297768106,32400000000,gaussian,0.5,0.2010983148884053,0.2,,
7.20055,0.96635,3.26145,5.64915,5.45705,6.4235500000000005,0.3117917024860138,32400000000,shell,0.5,,0.2,0.24943336198881105,0.3117917024860138
7.22485,3.26145,5.64915,5.45705,2.45035,6.84585,0.3218775510753228,32400000000,ball,0.5,,0.2,,
2.94095,5.64915,5.45705,2.45035,6.12945,4.90795,0.27253799950325686,32400000000,ball,0.5,,0.2,,
5.89565,5.45705,2.45035,6.12945,8.68515,4.40465,0.25818600711315237,32400000000,gaussian,0.5,0.12909300355657619,0.2,,
2.41255,2.45035,6.12945,8.68515,8.62905,3.95555,0.24466984013445664,32400000000,ball,0.5,,0.2,,
8.34885,6.12945,8.68515,8.62905,0.49435,4.60985,0.2641316205738719,32400000000,ball,0.5,,0.2,,
4.08895,8.68515,8.62905,0.49435,8.11745,3.33595,0.22469156299290033,32400000000,shell,0.5,,0.2,0.17975325039432027,0.22469156299290033
8.49165,8.62905,0.49435,8.11745,1.96115,9.560649999999999,0.38038265793898124,32400000000,ball,0.5,,0.2,,
5.70455,0.49435,8.11745,1.96115,6.28105,8.367550000000001,0.35585752754318933,32400000000,shell,0.5,,0.2,0.28468602203455146,0.35585752754318933
3.63285,8.11745,1.96115,6.28105,5.49835,4.133850000000001,0.25012341861157433,32400000000,gaussian,0.5,0.12506170930578717,0.2,,
9.55695,1.96115,6.28105,5.49835,0.02545,1.28395,0.13939623847407748,32400000000,gaussian,0.5,0.06969811923703874,0.2,,
1.72765,6.28105,5.49835,0.02545,7.07715,5.7566500000000005,0.295162997182572,32400000000,gaussian,0.5,0.147581498591286,0.2,,
4.27655,5.49835,0.02545,7.07715,1.61305,8.859549999999999,0.36617005954575016,32400000000,gaussian,0.5,0.18308502977287508,0.2,,
7.47685,0.02545,7.07715,1.61305,3.86235,3.81785,0.24037341280677682,32400000000,gaussian,0.5,0.12018670640338841,0.2,,
8.14495,7.07715,1.61305,3.86235,4.65345,5.55195,0.289867664965455,32400000000,gaussian,0.5,0.1449338324827275,0.2,,
3.20365,1.61305,3.86235,4.65345,9.63315,6.59265,0.31586900246725286,32400000000,ball,0.5,,0.2,,
3.32855,3.86235,4.65345,9.63315,5.82505,2.63155,0.19956428111353625,32400000000,shell,0.5,,0.2,0.159651424890829,0.19956428111353625
0.28085,4.65345,9.63315,5.82505,7.98635,8.06185,0.349296597824627,32400000000,ball,0.5,,0.2,,
0.65295,9.63315,5.82505,7.98635,6.80145,4.93995,0.2734250344652667,32400000000,gaussian,0.5,0.13671251723263336,0.2,,
4.51965,5.82505,7.98635,6.80145,9.22915,9.66865,0.38252508345227487,32400000000,gaussian,0.5,0.19126254172613744,0.2,,
6.06055,7.98635,6.80145,9.22915,8.11705,4.88355,0.27185969054859394,32400000000,shell,0.5,,0.2,0.21748775243887516,0.27185969054859394
8.44485,6.80145,9.22915,8.11705,6.27035,7.2658499999999995,0.3316043452849641,32400000000,shell,0.5,,0.2,0.26528347622797127,0.3316043452849641
9.88095,9.22915,8.11705,6.27035,3.26945,10.24795,0.393817941547519,32400000000,shell,0.5,,0.2,0.31505435323801523,0.393817941547519
1.27565,8.11705,6.27035,3.26945,9.46515,6.58465,0.3156772951051178,32400000000,gaussian,0.5,0.1578386475525589,0.2,,
3.67255,6.27035,3.26945,9.46515,5.68905,8.81555,0.36525965571971203,32400000000,shell,0.5,,0.2,0.29220772457576966,0.36525965571971203
4.36885,3.26945,9.46515,5.68905,3.11435,7.8298499999999995,0.344233965615568,32400000000,gaussian,0.5,0.172116982807784,0.2,,
0.62895,9.46515,5.68905,3.11435,2.85745,4.27595,0.25438605949640763,32400000000,gaussian,0.5,0.12719302974820382,0.2,,
3.07165,5.68905,3.11435,2.85745,7.94115,2.9406499999999998,0.2109592960393873,32400000000,gaussian,0.5,0.10547964801969364,0.2,,
5.36455,3.11435,2.85745,7.94115,3.74105,5.62755,0.29183453239659174,32400000000,shell,0.5,,0.2,0.2334676259172734,0.29183453239659174
6.45285,2.85745,7.94115,3.74105,8.91835,2.1538500000000003,0.1805446926149703,32400000000,shell,0.5,,0.2,0.14443575409197626,0.1805446926149703
9.69695,7.94115,3.74105,8.91835,6.36545,1.82395,0.16614354139704315,32400000000,shell,0.5,,0.2,0.13291483311763452,0.16614354139704315
3.50765,3.74105,8.91835,6.36545,6.25715,8.33665,0.35519985785517716,32400000000,ball,0.5,,0.2,,
8.33655,8.91835,6.36545,6.25715,5.47305,4.519550000000001,0.26153185645915294,32400000000,gaussian,0.5,0.13076592822957647,0.2,,
9.09685,6.36545,6.25715,5.47305,0.08235,8.63785,0.3615595423102124,32400000000,ball,0.5,,0.2,,
5.88495,6.25715,5.47305,0.08235,6.59345,9.69195,0.38298572021414645,32400000000,ball,0.5,,0.2,,
