x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
7.79731,6.19367,8.34309,1.63391,0.01594868834301395,2304000000,shell,0.5,,0.2,0.01275895067441116,0.01594868834301395
5.32937,8.34309,4.14143,2.63757,0.020263427333037418,2304000000,gaussian,0.5,0.010131713666518709,0.2,,
1.94699,4.14143,9.12461,9.70839,0.03887626315389243,2304000000,ball,0.5,,0.2,,
6.82673,9.12461,8.82647,2.26453,0.018775864625793223,2304000000,ball,0.5,,0.2,,
2.88771,8.82647,5.18869,10.468309999999999,0.04036911174469232,2304000000,ball,0.5,,0.2,,
6.45017,5.18869,6.49263,9.64637,0.03875188779917225,2304000000,shell,0.5,,0.2,0.0310015102393378,0.03875188779917225
7.56859,6.49263,9.64701,3.90599,0.024659057291578263,2304000000,shell,0.5,,0.2,0.019727245833262613,0.024659057291578263
5.32993,9.64701,1.01127,1.51973,0.015381338307302341,2304000000,shell,0.5,,0.2,0.012305070645841874,0.015381338307302341
7.91411,1.01127,8.33829,4.19871,0.025566356814422632,2304000000,shell,0.5,,0.2,0.02045308545153811,0.025566356814422632
7.04297,8.33829,5.85183,2.04717,0.01785204037503885,2304000000,shell,0.5,,0.2,0.01428163230003108,0.01785204037503885
1.33419,5.85183,2.98541,10.08759,0.03962822474112039,2304000000,ball,0.5,,0.2,,
8.52113,2.98541,6.42807,7.14293,0.03334641134688838,2304000000,ball,0.5,,0.2,,
9.11651,6.42807,3.15189,5.46511,0.029168249079491136,2304000000,shell,0.5,,0.2,0.02333459926359291,0.029168249079491136
3.58777,3.15189,8.93903,9.11997,0.037679715148425566,2304000000,shell,0.5,,0.2,0.030143772118740454,0.037679715148425566
4.20379,8.93903,4.57981,4.8131900000000005,0.027373315872386342,2304000000,shell,0.5,,0.2,0.021898652697909075,0.027373315872386342
4.32033,4.57981,9.95687,8.25413,0.03584648350788595,2304000000,shell,0.5,,0.2,0.02867718680630876,0.03584648350788595
4.33491,9.95687,7.38949,4.50751,0.026489835143856347,2304000000,ball,0.5,,0.2,,
5.76457,7.38949,7.27423,5.3447700000000005,0.028845323678847075,2304000000,gaussian,0.5,0.014422661839423537,0.2,,
3.53739,7.27423,9.47021,5.04279,0.028018594604887717,2304000000,gaussian,0.5,0.014009297302443859,0.2,,
3.44753,9.47021,5.67767,4.77333,0.027259735405434287,2304000000,gaussian,0.5,0.013629867702717144,0.2,,
7.00931,5.67767,7.21109,3.1659100000000002,0.022200368761743052,2304000000,ball,0.5,,0.2,,
4.45337,7.21109,9.17743,8.40157,0.03616522165209231,2304000000,shell,0.5,,0.2,0.028932177321673847,0.03616522165209231
9.09499,9.17743,6.29661,4.1363900000000005,0.025375911198130326,2304000000,gaussian,0.5,0.012687955599065163,0.2,,
1.42273,6.29661,4.87047,9.420530000000001,0.03829557321904912,2304000000,shell,0.5,,0.2,0.030636458575239296,0.03829557321904912
0.17971,4.87047,3.17669,8.880310000000001,0.037181334171719246,2304000000,gaussian,0.5,0.018590667085859623,0.2,,
9.73417,3.17669,1.76863,7.170369999999999,0.033410401084272776,2304000000,shell,0.5,,0.2,0.02672832086741822,0.033410401084272776
9.03659,1.76863,1.29901,7.85399,0.034966815182511504,2304000000,shell,0.5,,0.2,0.027973452146009204,0.034966815182511504
0.56593,1.29901,4.01527,9.71573,0.03889095651999559,2304000000,ball,0.5,,0.2,,
0.48611,4.01527,6.24629,8.69071,0.036782270608650997,2304000000,gaussian,0.5,0.018391135304325498,0.2,,
8.88697,6.24629,2.96783,9.73117,0.03892184652993102,2304000000,shell,0.5,,0.2,0.031137477223944818,0.03892184652993102
5.92219,2.96783,2.31741,10.35559,0.04015118153123302,2304000000,gaussian,0.5,0.02007559076561651,0.2,,
1.99713,2.31741,2.79207,9.97893,0.03941421616887439,2304000000,ball,0.5,,0.2,,
2.16851,2.79207,3.77989,3.23711,0.02244861929241012,2304000000,ball,0.5,,0.2,,
4.39177,3.77989,3.49503,1.3639700000000001,0.014571803803865965,2304000000,ball,0.5,,0.2,,
2.71179,3.49503,2.79181,10.20119,0.039850733942562104,2304000000,gaussian,0.5,0.019925366971281052,0.2,,
7.63633,2.79181,2.08087,3.33013,0.022768871175173046,2304000000,ball,0.5,,0.2,,
1.06691,2.08087,5.53749,10.75951,0.04092674003274428,2304000000,shell,0.5,,0.2,0.03274139202619543,0.04092674003274428
1.92857,5.53749,8.87023,2.5487699999999998,0.019919398930920627,2304000000,gaussian,0.5,0.009959699465460313,0.2,,
8.76539,8.87023,5.76221,6.35079,0.03144305839197877,2304000000,ball,0.5,,0.2,,
2.20353,5.76221,1.96167,3.68933,0.0239653986583238,2304000000,ball,0.5,,0.2,,
8.62131,1.96167,9.67909,1.09791,0.01307357240466531,2304000000,shell,0.5,,0.2,0.010458857923732249,0.01307357240466531
8.37737,9.67909,1.41343,6.96557,0.032929810885341707,2304000000,gaussian,0.5,0.016464905442670853,0.2,,
5.84299,1.41343,7.86861,4.16439,0.02546165349346349,2304000000,gaussian,0.5,0.012730826746731745,0.2,,
5.21873,7.86861,9.71447,7.776529999999999,0.034793957764783556,2304000000,gaussian,0.5,0.017396978882391778,0.2,,
5.87171,9.71447,8.76469,9.692309999999999,0.03884405444694744,2304000000,shell,0.5,,0.2,0.031075243557557954,0.03884405444694744
9.81817,8.76469,2.24463,9.49437,0.03844536445312794,2304000000,shell,0.5,,0.2,0.030756291562502355,0.03844536445312794
4.10459,2.24463,3.35101,1.40199,0.014773498896194979,2304000000,ball,0.5,,0.2,,
3.00193,3.35101,7.81927,7.11173,0.0332735038260216,2304000000,gaussian,0.5,0.0166367519130108,0.2,,
7.45811,7.81927,5.75429,1.58271,0.015696816427087614,2304000000,shell,0.5,,0.2,0.012557453141670092,0.015696816427087614
9.53097,5.75429,3.28383,4.2151700000000005,0.025616421073128386,2304000000,gaussian,0.5,0.012808210536564193,0.2,,
