x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
2.44876,3.19132,8.90964,10.78236,0.10382707159620393,703125000,shell,0.5,,0.2,0.08306165727696314,0.10382707159620393
6.50852,8.90964,9.44828,2.63572,0.051333789706112846,703125000,ball,0.5,,0.2,,
2.71404,9.44828,4.67956,8.38844,0.09157866165116395,703125000,ball,0.5,,0.2,,
4.64708,4.67956,4.10012,8.33588,0.09129130559687854,703125000,ball,0.5,,0.2,,
8.00716,4.10012,8.40724,2.56476,0.050638059766604106,703125000,ball,0.5,,0.2,,
5.86532,8.40724,1.80348,10.84052,0.10410671637482771,703125000,shell,0.5,,0.2,0.08328537309986217,0.10410671637482771
1.90764,1.80348,2.10996,8.07804,0.08986833401563663,703125000,gaussian,0.5,0.04493416700781831,0.2,,
1.99428,2.10996,6.40092,2.27508,0.04769271293994841,703125000,shell,0.5,,0.2,0.03815417035195873,0.04769271293994841
6.62156,6.40092,1.88884,5.56316,0.07457864121537836,703125000,ball,0.5,,0.2,,
2.93412,1.88884,4.52668,9.07732,0.09526481183916945,703125000,ball,0.5,,0.2,,
9.72524,4.52668,5.07636,3.0316400000000003,0.05505445977021881,703125000,ball,0.5,,0.2,,
2.98948,5.07636,9.37372,7.1422799999999995,0.08450299993427533,703125000,gaussian,0.5,0.042251499967137666,0.2,,
5.33196,9.37372,5.91444,1.21756,0.034889831907296935,703125000,ball,0.5,,0.2,,
5.79492,5.91444,6.73788,4.22612,0.06500168330614328,703125000,gaussian,0.5,0.03250084165307164,0.2,,
0.32684,6.73788,3.81876,5.00924,0.07076843817735283,703125000,shell,0.5,,0.2,0.05661475054188227,0.07076843817735283
1.95268,3.81876,7.49852,2.45748,0.04956769081819142,703125000,ball,0.5,,0.2,,
4.77836,7.49852,7.44404,10.56796,0.10278962260057456,703125000,shell,0.5,,0.2,0.08223169808045966,0.10278962260057456
9.72772,7.44404,8.35708,2.3669200000000004,0.048645814659002834,703125000,shell,0.5,,0.2,0.03891665172720227,0.048645814659002834
2.27244,8.35708,0.17716,4.17084,0.0645751548229078,703125000,gaussian,0.5,0.0322875774114539,0.2,,
2.00388,0.17716,8.45532,4.54068,0.06737738312398589,703125000,shell,0.5,,0.2,0.05390190649918872,0.06737738312398589
3.20076,8.45532,9.83764,8.25436,0.09084382125772604,703125000,shell,0.5,,0.2,0.07267505700618083,0.09084382125772604
5.21252,9.83764,2.10428,6.77972,0.08233027577561666,703125000,ball,0.5,,0.2,,
4.52204,2.10428,1.59156,5.07644,0.07124154344552165,703125000,ball,0.5,,0.2,,
