x1,x2,x3,weight,radius,rng_seed,kind,sigma_factor,sigma,shell_thickness,inner_radius,outer_radius
5.97011,7.40327,7.32229,10.41471,0.16464853845976093,288000000,gaussian,0.5,0.08232426922988047,0.2,,
9.75497,7.32229,1.21983,7.07917,0.13574550579676797,288000000,ball,0.5,,0.2,,
4.95819,1.21983,3.52141,10.35159,0.16414884090842152,288000000,shell,0.5,,0.2,0.13131907272673723,0.16414884090842152
7.16913,3.52141,2.10007,3.07093,0.0894065316845769,288000000,gaussian,0.5,0.04470326584228845,0.2,,
4.21251,2.10007,8.69589,3.12111,0.0901340377811709,288000000,shell,0.5,,0.2,0.07210723022493673,0.0901340377811709
4.37977,8.69589,3.42703,1.03197,0.05182840280189558,288000000,ball,0.5,,0.2,,
1.98779,3.42703,5.35581,6.83719,0.13340530915530144,288000000,ball,0.5,,0.2,,
7.28833,5.35581,0.10887,3.70213,0.098165779991992,288000000,shell,0.5,,0.2,0.0785326239935936,0.098165779991992
0.07091,0.10887,9.89349,3.20351,0.09131609500070123,288000000,shell,0.5,,0.2,0.07305287600056098,0.09131609500070123
1.83657,9.89349,1.68223,3.33677,0.09319603275734224,288000000,ball,0.5,,0.2,,
9.88139,1.68223,2.08621,7.226789999999999,0.13715353534802857,288000000,gaussian,0.5,0.06857676767401429,0.2,,
9.53553,2.08621,3.50967,6.54133,0.13048702174050741,288000000,gaussian,0.5,0.06524351087025371,0.2,,
0.98531,3.50967,3.07509,6.50191,0.13009325079862682,288000000,gaussian,0.5,0.06504662539931341,0.2,,
1.00537,3.07509,6.30543,9.67357,0.15868200473452723,288000000,ball,0.5,,0.2,,
4.39899,6.30543,6.35261,10.88039,0.16828930642125955,288000000,shell,0.5,,0.2,0.13463144513700764,0.16828930642125955
1.43073,6.35261,1.58247,6.30853,0.12814402928720858,288000000,shell,0.5,,0.2,0.10251522342976688,0.12814402928720858
3.99571,1.58247,4.80069,4.45631,0.10770155818249627,288000000,ball,0.5,,0.2,,
9.96617,4.80069,6.41663,6.92237,0.13423374090416199,288000000,gaussian,0.5,0.06711687045208099,0.2,,
9.70059,6.41663,8.39501,9.55799,0.15773118828793367,288000000,ball,0.5,,0.2,,
7.29393,8.39501,8.80727,2.52373,0.08105050672346699,288000000,shell,0.5,,0.2,0.0648404053787736,0.08105050672346699
9.74211,8.80727,2.03029,8.10671,0.1452635347891188,288000000,gaussian,0.5,0.0726317673945594,0.2,,
3.99897,2.03029,1.93583,1.16317,0.055024472205920015,288000000,shell,0.5,,0.2,0.044019577764736015,0.055024472205920015
4.34619,1.93583,0.05341,3.41959,0.09434552563357915,288000000,gaussian,0.5,0.047172762816789574,0.2,,
0.24513,0.05341,2.86407,1.50693,0.06262977171370411,288000000,shell,0.5,,0.2,0.05010381737096329,0.06262977171370411
6.46451,2.86407,8.12389,2.0931100000000002,0.073812568081183,288000000,gaussian,0.5,0.0369062840405915,0.2,,
3.58377,8.12389,5.58303,5.6759699999999995,0.12154982416257414,288000000,shell,0.5,,0.2,0.09723985933005931,0.12154982416257414
7.29579,5.58303,8.76781,7.02519,0.1352269729471731,288000000,ball,0.5,,0.2,,
4.20433,8.76781,2.63287,8.37813,0.14767529145504005,288000000,shell,0.5,,0.2,0.11814023316403205,0.14767529145504005
4.00291,2.63287,8.84149,8.65551,0.1500999751950709,288000000,shell,0.5,,0.2,0.12007998015605673,0.1500999751950709
2.40057,8.84149,4.87823,8.94077,0.1525533505918354,288000000,ball,0.5,,0.2,,
3.90939,4.87823,1.57821,5.33479,0.11784005958988243,288000000,ball,0.5,,0.2,,
5.89153,1.57821,6.19367,9.05733,0.1535445425660205,288000000,shell,0.5,,0.2,0.12283563405281639,0.1535445425660205
